map_id,player,team,agent,kills,deaths,assists,acs,adr,hs_percent,kd_ratio,source
675205_2,KaronGEN,,Omen,1064,1468,1248,161236112.0,0.0,0.0,0.7247956403269755,vlr
675205_2,AshGEN,,Neon,12210,1688,101,17361249.0,0.0,0.0,7.233412322274882,vlr
675205_2,ZynXGEN,,Vyse,954,1789,413,129174100.0,0.0,0.0,0.5332588038010061,vlr
675205_2,xfferoRRQ,team_b,Chamber,26197,1073,101,338413225.0,0.0,0.0,24.41472506989748,vlr
675205_2,crazyguyRRQ,team_b,Vyse,1486,1266,936,222194266.0,0.0,0.0,1.1737756714060033,vlr
675205_2,MonyetRRQ,team_b,Omen,1569,1174,1147,196149268.0,0.0,0.0,1.3364565587734245,vlr
675205_2,KushyRRQ,team_b,Sova,1046,1183,211,11666194.0,0.0,0.0,0.8841927303465765,vlr
675205_2,JemkinRRQ,team_b,Jett,1349,14104,303,173104277.0,0.0,0.0,0.0956466250709018,vlr
675205_3,t3xtureGEN,,Jett,25196,1394,110,366392306.0,0.0,0.0,18.074605451936872,vlr
675205_3,LakiaGEN,,Sova,14113,862,211,193221127.0,0.0,0.0,16.372389791183295,vlr
675205_3,ZynXGEN,,Viper,13121,743,312,19624483.0,0.0,0.0,17.659488559892328,vlr
675205_3,KaronGEN,,Omen,1293,1192,1183,208225168.0,0.0,0.0,1.0847315436241611,vlr
675205_3,AshGEN,,Neon,1055,13103,1192,186135309.0,0.0,0.0,0.0805159123864763,vlr
675205_3,xfferoRRQ,team_b,Viper,20812,15312,404,330358319.0,0.0,0.0,1.3591954022988506,vlr
675205_3,KushyRRQ,team_b,Sova,12111,14410,624,19869252.0,0.0,0.0,0.8404580152671756,vlr
675205_3,JemkinRRQ,team_b,Jett,1037,15411,422,190171198.0,0.0,0.0,0.0672895983388488,vlr
675205_3,crazyguyRRQ,team_b,KAY/O,624,15312,927,142158136.0,0.0,0.0,0.0407523510971786,vlr
675205_3,MonyetRRQ,team_b,Harbor,404,15411,1037,8422111.0,0.0,0.0,0.0262150412043345,vlr
675205_4,LakiaGEN,,Fade,18117,954,853,242271204.0,0.0,0.0,18.99056603773585,vlr
675205_4,ZynXGEN,,Vyse,15105,743,321,174180166.0,0.0,0.0,20.32974427994617,vlr
675205_4,KaronGEN,,Omen,17116,1275,1165,207235171.0,0.0,0.0,13.424313725490196,vlr
675205_4,t3xtureGEN,,Raze,16106,1486,532,236247223.0,0.0,0.0,10.838492597577387,vlr
675205_4,AshGEN,,Neon,1046,1486,541,143115182.0,0.0,0.0,0.7039030955585465,vlr
675205_4,MonyetRRQ,team_b,Raze,17512,1578,422,234212252.0,0.0,0.0,11.097591888466413,vlr
675205_4,KushyRRQ,team_b,Skye,1064,1459,1046,146195111.0,0.0,0.0,0.7292666209732693,vlr
675205_4,crazyguyRRQ,team_b,Omen,954,1459,505,150167138.0,0.0,0.0,0.6538725154215216,vlr
675205_4,JemkinRRQ,team_b,Jett,1248,17710,0,154145161.0,0.0,0.0,0.0704686617730096,vlr
675205_4,xfferoRRQ,team_b,Vyse,844,16610,431,112117110.0,0.0,0.0,0.0508127633955448,vlr
675205_5,t3xtureGEN,,Phoenix,281315,15105,202,320271374.0,0.0,0.0,18.623965574313143,vlr
675205_5,ZynXGEN,,Vyse,14122,1275,550,17529249.0,0.0,0.0,11.076078431372547,vlr
675205_5,KaronGEN,,Astra,1064,1486,1486,131149111.0,0.0,0.0,0.7160161507402423,vlr
675205_5,LakiaGEN,,Fade,1257,1587,862,132107160.0,0.0,0.0,0.7920604914933838,vlr
675205_5,AshGEN,,Neon,1266,18126,743,181169194.0,0.0,0.0,0.0698444223766964,vlr
675205_5,JemkinRRQ,team_b,Jett,20614,1798,532,267189339.0,0.0,0.0,11.46496106785317,vlr
675205_5,MonyetRRQ,team_b,Astra,1578,1349,1046,182153210.0,0.0,0.0,1.1697553743513711,vlr
675205_5,xfferoRRQ,team_b,Vyse,1468,1798,945,220202238.0,0.0,0.0,0.8164627363737486,vlr
675205_5,KushyRRQ,team_b,Skye,1569,1679,835,170139198.0,0.0,0.0,0.9344848123883264,vlr
675206_0,XrossNS,,Raze,28919,21129,101,259203317.0,0.0,0.0,1.3686875857825738,vlr
675206_0,FrancisNS,,Skye,261412,21129,17125,260291230.0,0.0,0.0,12.372189881205925,vlr
675206_0,IvyNS,,Viper,231013,231211,523,202191214.0,0.0,0.0,0.9991436393597192,vlr
675206_0,DambiNS,,Neon,231112,251312,413,222217227.0,0.0,0.0,0.9196218246641624,vlr
675206_0,RbNS,,Omen,1266,22139,18711,134133136.0,0.0,0.0,0.0571841546591987,vlr
675206_0,Kr1stalGE,team_b,Viper,261412,211110,532,223254193.0,0.0,0.0,1.2382738856520297,vlr
675206_0,PatMenGE,team_b,Fade,24177,231310,514,238330147.0,0.0,0.0,0.1045220699494185,vlr
675206_0,xavi8kGE,team_b,Omen,22814,19127,844,195141251.0,0.0,0.0,1.1927641553824435,vlr
675206_0,UdoTanGE,team_b,Raze,251015,241311,1064,254213297.0,0.0,0.0,1.040213666181815,vlr
675206_0,AutumnGE,team_b,Jett,15114,251312,734,14838258.0,0.0,0.0,0.0601403832686063,vlr
675206_2,RbNS,,Astra,880,13112,110,18320930.0,0.0,0.0,0.0671140939597315,vlr
675206_2,DambiNS,,Phoenix,651,12102,110,134130160.0,0.0,0.0,0.0537927615270203,vlr
675206_2,XrossNS,,Fade,330,13112,330,9811313.0,0.0,0.0,0.0251677852348993,vlr
675206_2,IvyNS,,Chamber,330,1192,220,829227.0,0.0,0.0,0.2768456375838926,vlr
675206_2,FrancisNS,,Neon,220,14122,220,6374.0,0.0,0.0,0.0155785299532644,vlr
675206_2,UdoTanGE,team_b,Neon,18414,404,725,334508306.0,0.0,0.0,45.57920792079208,vlr
675206_2,AutumnGE,team_b,Phoenix,14113,514,202,263110289.0,0.0,0.0,27.457198443579767,vlr
675206_2,PatMenGE,team_b,Fade,1019,404,11110,204124218.0,0.0,0.0,2.522277227722772,vlr
675206_2,Kr1stalGE,team_b,Killjoy,11110,303,101,187105201.0,0.0,0.0,36.66666666666666,vlr
675206_2,xavi8kGE,team_b,Astra,1037,606,927,213401182.0,0.0,0.0,1.7112211221122111,vlr
675206_3,IvyNS,,Cypher,22148,15105,871,301340244.0,0.0,0.0,1.466269447202913,vlr
675206_3,FrancisNS,,Sova,13103,1486,211,163193119.0,0.0,0.0,8.817631224764469,vlr
675206_3,RbNS,,Omen,1486,17107,734,225216241.0,0.0,0.0,0.0868650260127433,vlr
675206_3,XrossNS,,Phoenix,716,1596,532,13774232.0,0.0,0.0,0.4486215538847117,vlr
675206_3,DambiNS,,Neon,862,16106,321,12716079.0,0.0,0.0,0.0535204271699987,vlr
675206_3,UdoTanGE,team_b,Neon,221012,1358,514,317342301.0,0.0,0.0,162.74815905743742,vlr
675206_3,AutumnGE,team_b,Cypher,21912,1257,615,254262249.0,0.0,0.0,17.43198090692124,vlr
675206_3,PatMenGE,team_b,Omen,16412,1248,826,219131278.0,0.0,0.0,13.150641025641026,vlr
675206_3,Kr1stalGE,team_b,Deadlock,1037,1679,817,14299171.0,0.0,0.0,0.6176295413936868,vlr
675206_3,xavi8kGE,team_b,Sova,844,1147,963,133182100.0,0.0,0.0,0.7358326068003488,vlr
675206_4,DambiNS,,Neon,281414,18810,312,341369318.0,0.0,0.0,14.96087187666135,vlr
675206_4,RbNS,,Harbor,19712,1367,16115,256216291.0,0.0,0.0,14.419897585954644,vlr
675206_4,IvyNS,,Viper,19118,1587,440,238334159.0,0.0,0.0,12.046628859483302,vlr
675206_4,XrossNS,,Phoenix,1679,1569,1046,200165229.0,0.0,0.0,1.0701083492670491,vlr
675206_4,FrancisNS,,Sova,945,1349,1129,11999137.0,0.0,0.0,0.7005189028910304,vlr
675206_4,Kr1stalGE,team_b,Sova,19910,1697,752,252227284.0,0.0,0.0,11.732469063052443,vlr
675206_4,xavi8kGE,team_b,Sage,18810,1679,633,208169257.0,0.0,0.0,11.203097081596187,vlr
675206_4,AutumnGE,team_b,Chamber,13112,1899,523,17825981.0,0.0,0.0,6.904686677198526,vlr
675206_4,PatMenGE,team_b,Viper,1596,20119,642,193211174.0,0.0,0.0,0.0793279984094637,vlr
675206_4,UdoTanGE,team_b,Neon,954,21129,642,136127148.0,0.0,0.0,0.045151213971319,vlr
675206_5,IvyNS,,Cypher,17512,13103,523,185136235.0,0.0,0.0,1.3364878272151417,vlr
675206_5,FrancisNS,,Sova,1798,19118,14311,234219250.0,0.0,0.0,0.0940474945077937,vlr
675206_5,DambiNS,,Neon,21615,19127,523,240165316.0,0.0,0.0,1.13007790035029,vlr
675206_5,XrossNS,,Phoenix,14410,18126,1385,185132240.0,0.0,0.0,0.7949906212071058,vlr
675206_5,RbNS,,Omen,1486,19118,835,147174121.0,0.0,0.0,0.0777277957945391,vlr
675206_5,UdoTanGE,team_b,Jett,21138,1688,422,232307159.0,0.0,0.0,12.522511848341232,vlr
675206_5,PatMenGE,team_b,Omen,20515,17107,1248,253144362.0,0.0,0.0,1.199216694920208,vlr
675206_5,Kr1stalGE,team_b,Vyse,17413,16124,624,202104301.0,0.0,0.0,1.0799429421979658,vlr
675206_5,AutumnGE,team_b,Phoenix,17215,18117,936,20986333.0,0.0,0.0,0.9502125075895568,vlr
675206_5,xavi8kGE,team_b,Sova,1385,16106,505,160190131.0,0.0,0.0,0.0859927977151372,vlr
675207_0,CrwsFS,,Viper,1798,1789,817,215214216.0,0.0,0.0,1.0050307434320849,vlr
675207_0,LeviathanFS,,Omen,16214,1688,945,19752355.0,0.0,0.0,9.605450236966824,vlr
675207_0,KilluaFS,,Skye,1688,211110,1064,206197216.0,0.0,0.0,0.0079958315570081,vlr
675207_0,primmieFS,,Jett,16106,19109,312,182223138.0,0.0,0.0,0.8428489193573708,vlr
675207_0,JitBoySFS,,Raze,1293,19910,624,181226132.0,0.0,0.0,0.0649422400803616,vlr
675207_0,yongKRX,team_b,Viper,221210,1569,826,286298275.0,0.0,0.0,140.9878903760357,vlr
675207_0,free1ngKRX,team_b,Sage,18810,1284,981,204187220.0,0.0,0.0,14.649532710280374,vlr
675207_0,BeYNKRX,team_b,Fade,20713,1587,330,227174275.0,0.0,0.0,13.05166981726528,vlr
675207_0,MaKoKRX,team_b,Omen,17134,1789,1275,203310105.0,0.0,0.0,9.577417551704864,vlr
675207_0,HYUNMINKRX,team_b,Raze,1569,1899,532,198171223.0,0.0,0.0,0.8262243285939969,vlr
675207_2,JitBoySFS,,Phoenix,23149,1477,624,282323237.0,0.0,0.0,15.67298578199052,vlr
675207_2,CrwsFS,,Omen,18108,1697,1147,226241212.0,0.0,0.0,10.67059516794343,vlr
675207_2,KilluaFS,,Fade,1349,1165,101,17899266.0,0.0,0.0,1.1579399141630902,vlr
675207_2,primmieFS,,Jett,19811,1587,110,218161281.0,0.0,0.0,12.483301827347196,vlr
675207_2,LeviathanFS,,Chamber,1174,1798,0,12715796.0,0.0,0.0,0.6529477196885428,vlr
675207_2,free1ngKRX,team_b,Killjoy,19109,1789,321,249254244.0,0.0,0.0,10.681386249301283,vlr
675207_2,HYUNMINKRX,team_b,Jett,18117,19910,110,244294199.0,0.0,0.0,0.9099447513812154,vlr
675207_2,BeYNKRX,team_b,Sova,1459,1477,431,173136208.0,0.0,0.0,0.987813134732566,vlr
675207_2,yongKRX,team_b,Viper,1028,1688,13103,176119229.0,0.0,0.0,0.6090047393364929,vlr
675207_2,MaKoKRX,team_b,Omen,1266,1899,734,146148145.0,0.0,0.0,0.6666666666666666,vlr
675207_3,CrwsFS,,Viper,1028,1239,312,197190199.0,0.0,0.0,0.8297013720742534,vlr
675207_3,JitBoySFS,,Neon,1239,14311,101,215237210.0,0.0,0.0,0.0865767591363287,vlr
675207_3,primmieFS,,Jett,918,13310,312,178103197.0,0.0,0.0,0.0689706987227648,vlr
675207_3,LeviathanFS,,Omen,725,13310,312,149218133.0,0.0,0.0,0.0544703230653643,vlr
675207_3,KilluaFS,,Sova,422,1138,633,9320666.0,0.0,0.0,0.3708260105448154,vlr
675207_3,BeYNKRX,team_b,KAY/O,15123,853,761,281285267.0,0.0,0.0,17.729191090269637,vlr
675207_3,MaKoKRX,team_b,Viper,1165,651,651,190140390.0,0.0,0.0,1.7895545314900154,vlr
675207_3,HYUNMINKRX,team_b,Jett,15123,1091,110,254277161.0,0.0,0.0,13.861594867094407,vlr
675207_3,yongKRX,team_b,Harbor,13103,972,743,232212315.0,0.0,0.0,13.48045267489712,vlr
675207_3,free1ngKRX,team_b,Sova,981,963,532,160168132.0,0.0,0.0,1.0186915887850467,vlr
675208_0,iZuT1,,Sova,1798,1073,734,201222178.0,0.0,0.0,1.6756756756756757,vlr
675208_0,MeteorT1,,Killjoy,18117,1165,312,216240188.0,0.0,0.0,15.551072961373391,vlr
675208_0,BuZzT1,,Jett,23149,17107,734,310331286.0,0.0,0.0,1.3531887531419886,vlr
675208_0,staxT1,,KAY/O,1046,1477,1165,13591189.0,0.0,0.0,0.7081922816519973,vlr
675208_0,MunchkinT1,,Omen,1376,18108,17125,157163151.0,0.0,0.0,0.0759885133642589,vlr
675208_0,MeiyDFM,team_b,Jett,22913,1587,431,287269303.0,0.0,0.0,14.437933207309388,vlr
675208_0,SSeeSDFM,team_b,Omen,1697,1679,1349,213242189.0,0.0,0.0,1.0107206670637283,vlr
675208_0,CaedyeDFM,team_b,Cypher,1349,1569,312,164121201.0,0.0,0.0,0.8597833014659019,vlr
675208_0,AkameDFM,team_b,Neon,1358,18810,101,169135199.0,0.0,0.0,0.0721956406166932,vlr
675208_0,yatsukaDFM,team_b,Sova,633,17710,1037,111117106.0,0.0,0.0,0.035742518351214,vlr
675208_2,MunchkinT1,,Omen,211011,19910,761,229214245.0,0.0,0.0,10.59824208940231,vlr
675208_2,iZuT1,,Jett,19118,17710,422,218259177.0,0.0,0.0,1.079503105590062,vlr
675208_2,MeteorT1,,Viper,1688,19910,743,199173226.0,0.0,0.0,0.0847815168257157,vlr
675208_2,BuZzT1,,Raze,17116,19109,413,211276148.0,0.0,0.0,0.8957035951645821,vlr
675208_2,staxT1,,Skye,1156,1578,871,131107156.0,0.0,0.0,0.7325728770595691,vlr
675208_2,MeiyDFM,team_b,Jett,231310,1486,110,247294201.0,0.0,0.0,155.65948855989234,vlr
675208_2,AkameDFM,team_b,Raze,20812,1789,624,255194316.0,0.0,0.0,11.633314700950253,vlr
675208_2,yatsukaDFM,team_b,Skye,18117,18810,19136,217255180.0,0.0,0.0,0.963157894736842,vlr
675208_2,SSeeSDFM,team_b,Omen,1596,1789,413,183213154.0,0.0,0.0,0.8921185019564002,vlr
675208_2,CaedyeDFM,team_b,Viper,1367,18711,835,172152193.0,0.0,0.0,0.0730586286141841,vlr
675208_3,iZuT1,,Chamber,19613,1073,110,233128375.0,0.0,0.0,18.27865796831314,vlr
675208_3,MunchkinT1,,Omen,1275,1073,1266,172176168.0,0.0,0.0,1.1882572227399817,vlr
675208_3,BuZzT1,,Neon,20119,1266,642,250262234.0,0.0,0.0,15.89178515007899,vlr
675208_3,MeteorT1,,Phoenix,20155,1688,202,270331190.0,0.0,0.0,11.940165876777252,vlr
675208_3,staxT1,,Sova,835,17116,936,153113209.0,0.0,0.0,0.0487847627950455,vlr
675208_3,CaedyeDFM,team_b,Cypher,22913,1578,514,299277316.0,0.0,0.0,14.520278833967048,vlr
675208_3,MeiyDFM,team_b,Jett,17413,17710,101,244119338.0,0.0,0.0,0.9832298136645964,vlr
675208_3,SSeeSDFM,team_b,Omen,1055,1578,945,176199161.0,0.0,0.0,0.6685678073510773,vlr
675208_3,AkameDFM,team_b,Neon,1165,1688,312,155193127.0,0.0,0.0,0.6901658767772512,vlr
675208_3,yatsukaDFM,team_b,Skye,523,1688,1248,9179101.0,0.0,0.0,0.3098341232227488,vlr
681009_0,Shr1mpAG,,Sova,23,7,7,334.0,0.0,0.0,3.2857142857142856,vlr
681009_0,K1raAG,,Phoenix,17,11,7,273.0,0.0,0.0,1.5454545454545454,vlr
681009_0,iamgrqAG,,Omen,11,6,13,166.0,0.0,0.0,1.8333333333333333,vlr
681009_0,YouzeAG,,Jett,12,11,1,165.0,0.0,0.0,1.0909090909090908,vlr
681009_0,BaiAG,,Cypher,11,8,3,163.0,0.0,0.0,1.375,vlr
681009_0,T1anDRG,team_b,Sova,15,15,5,267.0,0.0,0.0,1.0,vlr
681009_0,ShunDRG,team_b,Omen,8,13,5,137.0,0.0,0.0,0.6153846153846154,vlr
681009_0,YiMingGuNaiDRG,team_b,Neon,8,16,3,130.0,0.0,0.0,0.5,vlr
681009_0,FlowerDRG,team_b,Killjoy,6,15,1,101.0,0.0,0.0,0.4,vlr
681009_0,VerseDRG,team_b,Viper,6,15,1,96.0,0.0,0.0,0.4,vlr
681009_2,K1raAG,,Phoenix,17,11,11,287.0,0.0,0.0,1.5454545454545454,vlr
681009_2,YouzeAG,,Jett,16,10,5,258.0,0.0,0.0,1.6,vlr
681009_2,iamgrqAG,,Astra,19,8,7,257.0,0.0,0.0,2.375,vlr
681009_2,BaiAG,,Killjoy,10,10,9,177.0,0.0,0.0,1.0,vlr
681009_2,Shr1mpAG,,Fade,7,12,10,108.0,0.0,0.0,0.5833333333333334,vlr
681009_2,VerseDRG,team_b,Phoenix,13,14,5,211.0,0.0,0.0,0.9285714285714286,vlr
681009_2,FlowerDRG,team_b,Killjoy,11,11,0,177.0,0.0,0.0,1.0,vlr
681009_2,ShunDRG,team_b,Astra,10,14,1,161.0,0.0,0.0,0.7142857142857143,vlr
681009_2,T1anDRG,team_b,Fade,9,14,6,159.0,0.0,0.0,0.6428571428571429,vlr
681009_2,YiMingGuNaiDRG,team_b,Jett,8,16,2,152.0,0.0,0.0,0.5,vlr
681010_0,Ben1LeyFPX,,Brimstone,24,14,9,286.0,0.0,0.0,1.7142857142857142,vlr
681010_0,SetrodFPX,,Phoenix,18,15,3,235.0,0.0,0.0,1.2,vlr
681010_0,ZhubibiFPX,,Jett,13,14,6,176.0,0.0,0.0,0.9285714285714286,vlr
681010_0,AAAAYFPX,,Vyse,15,16,2,172.0,0.0,0.0,0.9375,vlr
681010_0,jowaWOL,team_b,Raze,15,21,6,207.0,0.0,0.0,0.7142857142857143,vlr
681010_0,yosemiteWOL,team_b,Cypher,16,16,3,205.0,0.0,0.0,1.0,vlr
681010_0,SiuFatBBWOL,team_b,Skye,15,15,9,171.0,0.0,0.0,1.0,vlr
681010_0,SpringWOL,team_b,Brimstone,9,18,6,149.0,0.0,0.0,0.5,vlr
681010_2,AAAAYFPX,,Viper,25,18,4,263.0,0.0,0.0,1.3888888888888888,vlr
681010_2,ZhubibiFPX,,Neon,25,19,3,250.0,0.0,0.0,1.3157894736842106,vlr
681010_2,KovaQFPX,,Fade,19,18,6,184.0,0.0,0.0,1.0555555555555556,vlr
681010_2,Ben1LeyFPX,,Omen,20,16,11,182.0,0.0,0.0,1.25,vlr
681010_2,SetrodFPX,,Phoenix,16,18,3,164.0,0.0,0.0,0.8888888888888888,vlr
681010_2,glacierWOL,team_b,Raze,26,21,1,271.0,0.0,0.0,1.238095238095238,vlr
681010_2,SpringWOL,team_b,Viper,17,22,10,194.0,0.0,0.0,0.7727272727272727,vlr
681010_2,yosemiteWOL,team_b,Vyse,15,22,3,166.0,0.0,0.0,0.6818181818181818,vlr
681010_2,SiuFatBBWOL,team_b,Deadlock,15,20,3,156.0,0.0,0.0,0.75,vlr
681010_2,jowaWOL,team_b,Omen,16,20,9,153.0,0.0,0.0,0.8,vlr
681011_0,LuoK1ngTE,,Omen,23,21,15,276.0,0.0,0.0,1.0952380952380951,vlr
681011_0,FengFTE,,Raze,20,24,3,223.0,0.0,0.0,0.8333333333333334,vlr
681011_0,FkeyTE,,Jett,18,21,4,187.0,0.0,0.0,0.8571428571428571,vlr
681011_0,XleleTE,,Fade,17,18,8,182.0,0.0,0.0,0.9444444444444444,vlr
681011_0,deLbTE,,Vyse,15,17,4,155.0,0.0,0.0,0.8823529411764706,vlr
681011_0,JuicyAQ,team_b,Raze,30,18,7,326.0,0.0,0.0,1.6666666666666667,vlr
681011_0,5CMAQ,team_b,Jett,21,20,7,246.0,0.0,0.0,1.05,vlr
681011_0,DannyyAQ,team_b,Vyse,21,18,3,207.0,0.0,0.0,1.1666666666666667,vlr
681011_0,FFsAQ,team_b,Fade,17,19,10,176.0,0.0,0.0,0.8947368421052632,vlr
681011_0,S1MonAQ,team_b,Omen,12,18,14,119.0,0.0,0.0,0.6666666666666666,vlr
681011_2,FkeyTE,,Jett,18,12,5,252.0,0.0,0.0,1.5,vlr
681011_2,deLbTE,,Vyse,19,9,5,250.0,0.0,0.0,2.111111111111111,vlr
681011_2,FengFTE,,Fade,13,9,8,203.0,0.0,0.0,1.4444444444444444,vlr
681011_2,XleleTE,,Phoenix,12,16,6,201.0,0.0,0.0,0.75,vlr
681011_2,LuoK1ngTE,,Astra,12,12,9,179.0,0.0,0.0,1.0,vlr
681011_2,DannyyAQ,team_b,Killjoy,21,16,1,301.0,0.0,0.0,1.3125,vlr
681011_2,FFsAQ,team_b,Fade,11,15,6,172.0,0.0,0.0,0.7333333333333333,vlr
681011_2,JuicyAQ,team_b,Phoenix,8,16,12,159.0,0.0,0.0,0.5,vlr
681011_2,5CMAQ,team_b,Jett,9,15,3,150.0,0.0,0.0,0.6,vlr
681011_2,S1MonAQ,team_b,Astra,9,12,5,139.0,0.0,0.0,0.75,vlr
681012_0,CocoTEC,,Viper,20,6,10,304.0,0.0,0.0,3.333333333333333,vlr
681012_0,lucasTEC,,Fade,17,9,6,270.0,0.0,0.0,1.8888888888888888,vlr
681012_0,HaodongTEC,,Omen,16,12,7,245.0,0.0,0.0,1.3333333333333333,vlr
681012_0,SpitfiresTEC,,Chamber,11,12,2,164.0,0.0,0.0,0.9166666666666666,vlr
681012_0,DynamiteTEC,,Neon,8,10,2,136.0,0.0,0.0,0.8,vlr
681012_0,SatoshiWBG,team_b,Raze,12,14,0,176.0,0.0,0.0,0.8571428571428571,vlr
681012_0,mindfreakWBG,team_b,Omen,11,14,6,172.0,0.0,0.0,0.7857142857142857,vlr
681012_0,heybayWBG,team_b,Vyse,9,14,5,145.0,0.0,0.0,0.6428571428571429,vlr
681012_0,YoyoWBG,team_b,Fade,8,15,3,132.0,0.0,0.0,0.5333333333333333,vlr
681012_2,HaodongTEC,,Astra,18,14,8,263.0,0.0,0.0,1.2857142857142858,vlr
681012_2,CocoTEC,,Killjoy,13,14,7,222.0,0.0,0.0,0.9285714285714286,vlr
681012_2,lucasTEC,,Fade,15,14,3,218.0,0.0,0.0,1.0714285714285714,vlr
681012_2,SpitfiresTEC,,Jett,9,16,1,114.0,0.0,0.0,0.5625,vlr
681012_2,DynamiteTEC,,Phoenix,6,15,7,109.0,0.0,0.0,0.4,vlr
681012_2,SatoshiWBG,team_b,Neon,17,15,4,256.0,0.0,0.0,1.1333333333333333,vlr
681012_2,mindfreakWBG,team_b,Astra,16,11,8,224.0,0.0,0.0,1.4545454545454546,vlr
681012_2,heybayWBG,team_b,Killjoy,15,10,5,208.0,0.0,0.0,1.5,vlr
681012_2,YoyoWBG,team_b,Fade,11,12,6,173.0,0.0,0.0,0.9166666666666666,vlr
681012_3,DynamiteTEC,,Phoenix,20,10,6,262.0,0.0,0.0,2.0,vlr
681012_3,CocoTEC,,Brimstone,22,13,7,259.0,0.0,0.0,1.6923076923076923,vlr
681012_3,lucasTEC,,Fade,11,14,7,171.0,0.0,0.0,0.7857142857142857,vlr
681012_3,HaodongTEC,,Cypher,11,13,5,152.0,0.0,0.0,0.8461538461538461,vlr
681012_3,mindfreakWBG,team_b,Brimstone,16,15,10,217.0,0.0,0.0,1.0666666666666669,vlr
681012_3,SatoshiWBG,team_b,Cypher,9,17,0,139.0,0.0,0.0,0.5294117647058824,vlr
681012_3,heybayWBG,team_b,Breach,7,16,11,132.0,0.0,0.0,0.4375,vlr
681013_0,zheJDG,,Raze,22,23,4,221.0,0.0,0.0,0.9565217391304348,vlr
681013_0,YuicawJDG,,Cypher,20,22,5,189.0,0.0,0.0,0.9090909090909092,vlr
681013_0,jkuroJDG,,Brimstone,19,22,22,188.0,0.0,0.0,0.8636363636363636,vlr
681013_0,coconutJDG,,Skye,18,19,15,179.0,0.0,0.0,0.9473684210526316,vlr
681013_0,xiaoyuXLG,team_b,Skye,23,20,11,229.0,0.0,0.0,1.15,vlr
681013_0,RivalXLG,team_b,Brimstone,23,21,23,227.0,0.0,0.0,1.0952380952380951,vlr
681013_0,sanyeXLG,team_b,Neon,22,24,6,226.0,0.0,0.0,0.9166666666666666,vlr
681013_0,SharksXLG,team_b,Chamber,15,22,8,165.0,0.0,0.0,0.6818181818181818,vlr
681013_0,JyyXLG,team_b,Cypher,15,22,8,165.0,0.0,0.0,0.6818181818181818,vlr
681013_2,jkuroJDG,,Omen,23,15,9,251.0,0.0,0.0,1.5333333333333334,vlr
681013_2,zheJDG,,Viper,23,12,8,235.0,0.0,0.0,1.9166666666666667,vlr
681013_2,coconutJDG,,Fade,21,15,3,223.0,0.0,0.0,1.4,vlr
681013_2,crownfisherJDG,,Raze,13,19,10,175.0,0.0,0.0,0.6842105263157895,vlr
681013_2,YuicawJDG,,Killjoy,10,15,10,150.0,0.0,0.0,0.6666666666666666,vlr
681013_2,SharksXLG,team_b,Raze,21,13,3,242.0,0.0,0.0,1.6153846153846154,vlr
681013_2,JyyXLG,team_b,Fade,15,18,7,182.0,0.0,0.0,0.8333333333333334,vlr
681013_2,RivalXLG,team_b,Omen,16,19,4,174.0,0.0,0.0,0.8421052631578947,vlr
681013_3,jkuroJDG,,Astra,21,11,11,312.0,0.0,0.0,1.9090909090909087,vlr
681013_3,YuicawJDG,,Killjoy,20,12,3,288.0,0.0,0.0,1.6666666666666667,vlr
681013_3,zheJDG,,Phoenix,14,11,11,230.0,0.0,0.0,1.2727272727272727,vlr
681013_3,coconutJDG,,Fade,14,9,3,205.0,0.0,0.0,1.5555555555555556,vlr
681013_3,crownfisherJDG,,Jett,11,9,3,175.0,0.0,0.0,1.2222222222222223,vlr
681013_3,SharksXLG,team_b,Phoenix,17,15,4,286.0,0.0,0.0,1.1333333333333333,vlr
681013_3,JyyXLG,team_b,Fade,10,15,4,182.0,0.0,0.0,0.6666666666666666,vlr
681013_3,RivalXLG,team_b,Astra,10,17,5,170.0,0.0,0.0,0.5882352941176471,vlr
681013_3,xiaoyuXLG,team_b,Killjoy,8,17,1,126.0,0.0,0.0,0.4705882352941176,vlr
681013_3,sanyeXLG,team_b,Neon,7,16,4,119.0,0.0,0.0,0.4375,vlr
681014_0,GuanGNOVA,,Killjoy,28,15,1,317.0,0.0,0.0,1.8666666666666667,vlr
681014_0,swagzorNOVA,,Jett,21,20,2,249.0,0.0,0.0,1.05,vlr
681014_0,EzeirNOVA,,Omen,11,18,7,137.0,0.0,0.0,0.6111111111111112,vlr
681014_0,GREENNOVA,,Phoenix,12,16,4,133.0,0.0,0.0,0.75,vlr
681014_0,qiutiaNNOVA,,Sova,9,15,6,131.0,0.0,0.0,0.6,vlr
681014_0,coldfishKBG,team_b,Jett,23,16,4,279.0,0.0,0.0,1.4375,vlr
681014_0,Krst1NgKBG,team_b,Vyse,18,14,9,211.0,0.0,0.0,1.2857142857142858,vlr
681014_0,YingKBG,team_b,Sova,17,15,8,202.0,0.0,0.0,1.1333333333333333,vlr
681014_0,sibeastw0wKBG,team_b,Phoenix,16,19,3,173.0,0.0,0.0,0.8421052631578947,vlr
681014_0,TonkKBG,team_b,Omen,10,17,7,135.0,0.0,0.0,0.5882352941176471,vlr
681014_2,swagzorNOVA,,Raze,20,12,4,301.0,0.0,0.0,1.6666666666666667,vlr
