map_id,team,agent_1,agent_2,agent_3,agent_4,agent_5,source
680549_0,Suzaku Esports,Omen,Cypher,KAY/O,Sova,Jett,vlr
680549_3,Suzaku Esports,Neon,Fade,Vyse,Omen,Viper,vlr
680550_0,VOLKANIC,Vyse,Omen,Raze,Viper,Fade,vlr
680550_2,VOLKANIC,KAY/O,Omen,Cypher,Jett,Sova,vlr
680551_0,BRRR,Sova,Cypher,Jett,Iso,Omen,vlr
680552_0,MIAU,Sova,Clove,Chamber,Jett,Phoenix,vlr
680552_2,MIAU,Phoenix,Sova,Jett,Omen,Killjoy,vlr
680553_2,BRRR,Omen,Jett,KAY/O,Sova,Cypher,vlr
680553_3,BRRR,Phoenix,Astra,Vyse,Jett,Fade,vlr
680554_0,BRRR,Jett,KAY/O,Sova,Omen,Cypher,vlr
680554_3,BRRR,Jett,Cypher,Sova,Omen,Breach,vlr
680554_0,BRRR,Jett,KAY/O,Sova,Omen,Cypher,vlr
680554_3,BRRR,Jett,Cypher,Sova,Omen,Breach,vlr
680552_0,MIAU,Sova,Clove,Chamber,Jett,Phoenix,vlr
680552_2,MIAU,Phoenix,Sova,Jett,Omen,Killjoy,vlr
680553_2,BRRR,Omen,Jett,KAY/O,Sova,Cypher,vlr
680553_3,BRRR,Phoenix,Astra,Vyse,Jett,Fade,vlr
680548_0,VentuCorp eSports,Cypher,Jett,Sova,Omen,Phoenix,vlr
680548_2,VentuCorp eSports,Cypher,Jett,Omen,Sova,Phoenix,vlr
680548_3,VentuCorp eSports,Viper,Chamber,Jett,Fade,Omen,vlr
680549_0,Suzaku Esports,Omen,Cypher,KAY/O,Sova,Jett,vlr
680549_3,Suzaku Esports,Neon,Fade,Vyse,Omen,Viper,vlr
680799_0,Lost Puppies,Raze,Omen,Vyse,Fade,Jett,vlr
680799_2,Lost Puppies,Omen,Phoenix,Sova,Jett,Killjoy,vlr
680799_3,Lost Puppies,Jett,Phoenix,Omen,Sova,Killjoy,vlr
680800_2,CICADAS Gaming,Fade,Raze,Brimstone,Killjoy,Omen,vlr
680800_2,CICADAS Gaming,Fade,Raze,Brimstone,Killjoy,Omen,vlr
680799_0,Lost Puppies,Raze,Omen,Vyse,Fade,Jett,vlr
680799_2,Lost Puppies,Omen,Phoenix,Sova,Jett,Killjoy,vlr
680799_3,Lost Puppies,Jett,Phoenix,Omen,Sova,Killjoy,vlr
681193_0,Georgia Tech Gold,Omen,Sova,Jett,Cypher,Phoenix,vlr
681195_0,Georgia Tech Gold,Omen,Raze,Fade,Vyse,Jett,vlr
681197_0,West Georgia,Omen,Sova,Jett,Phoenix,Vyse,vlr
681194_0,SMC Esports,Jett,Harbor,Sova,Omen,Killjoy,vlr
681196_0,Niner Esports,Jett,Cypher,Sova,Clove,Phoenix,vlr
681199_0,SMC Esports,Neon,Omen,Jett,Sova,Viper,vlr
681198_0,SMC Esports,Astra,Neon,Sova,Jett,Viper,vlr
681216_0,West Georgia,Sova,Neon,Viper,Harbor,KAY/O,vlr
681218_0,SMC Esports,Jett,Viper,Sova,Omen,Neon,vlr
681219_0,Georgia Tech Gold,Jett,Raze,Skye,Clove,Viper,vlr
681220_0,UGA Black,Sova,Cypher,Jett,Omen,Phoenix,vlr
681220_2,UGA Black,Phoenix,Jett,Sova,Omen,Killjoy,vlr
681221_0,Kennesaw State Gold,Phoenix,Jett,Sova,Chamber,Omen,vlr
681221_2,Kennesaw State Gold,Harbor,Fade,Vyse,Raze,Omen,vlr
681222_0,West Georgia,Viper,Harbor,Neon,KAY/O,Sova,vlr
681224_0,SMC Esports,Chamber,Omen,Viper,Neon,Skye,vlr
681225_0,Georgia Tech Gold,Jett,Skye,Viper,Raze,Omen,vlr
681225_2,Georgia Tech Gold,Omen,Jett,Phoenix,Cypher,Sova,vlr
681225_3,Georgia Tech Gold,Raze,Vyse,Jett,Omen,Fade,vlr
681221_0,Kennesaw State Gold,Phoenix,Jett,Sova,Chamber,Omen,vlr
681221_2,Kennesaw State Gold,Harbor,Fade,Vyse,Raze,Omen,vlr
681225_0,Georgia Tech Gold,Jett,Skye,Viper,Raze,Omen,vlr
681225_2,Georgia Tech Gold,Omen,Jett,Phoenix,Cypher,Sova,vlr
681225_3,Georgia Tech Gold,Raze,Vyse,Jett,Omen,Fade,vlr
681220_0,UGA Black,Sova,Cypher,Jett,Omen,Phoenix,vlr
681220_2,UGA Black,Phoenix,Jett,Sova,Omen,Killjoy,vlr
681224_0,SMC Esports,Chamber,Omen,Viper,Neon,Skye,vlr
681222_0,West Georgia,Viper,Harbor,Neon,KAY/O,Sova,vlr
666488_0,Global Esports,Neon,Viper,Sage,Sova,Chamber,vlr
666488_2,Global Esports,Killjoy,Fade,Phoenix,Astra,Neon,vlr
666489_0,Sentinels,Raze,Omen,Vyse,Jett,Skye,vlr
666489_2,Sentinels,Phoenix,Cypher,Fade,Brimstone,Neon,vlr
666490_0,Global Esports,Chamber,Neon,Sage,Sova,Viper,vlr
666490_2,Global Esports,Vyse,Viper,Neon,Fade,Omen,vlr
666490_3,Global Esports,Phoenix,Fade,Killjoy,Neon,Astra,vlr
666491_0,Sentinels,Fade,Jett,Phoenix,Vyse,Astra,vlr
666491_2,Sentinels,Omen,Jett,Raze,Skye,Vyse,vlr
666492_0,Sentinels,Jett,Skye,Raze,Omen,Viper,vlr
666492_2,Sentinels,Jett,Sova,Neon,Omen,Viper,vlr
666493_0,Paper Rex,Astra,Jett,Fade,Phoenix,Killjoy,vlr
666493_2,Paper Rex,Jett,Skye,Vyse,Omen,Raze,vlr
666493_3,Paper Rex,Neon,Killjoy,Raze,Brimstone,Breach,vlr
666494_0,DetonatioN FocusMe,Sova,Cypher,Jett,Omen,Neon,vlr
666494_2,DetonatioN FocusMe,Omen,Sova,Viper,Jett,Neon,vlr
666494_3,DetonatioN FocusMe,Raze,Neon,Vyse,Omen,Fade,vlr
666495_0,Nongshim RedForce,Phoenix,Chamber,Astra,Neon,Fade,vlr
666495_2,Nongshim RedForce,Yoru,Fade,Omen,Viper,Neon,vlr
666495_3,Nongshim RedForce,Omen,Neon,Sova,Yoru,Killjoy,vlr
666496_2,Rex Regum Qeon,Neon,Omen,Viper,Chamber,Fade,vlr
666496_3,Rex Regum Qeon,Harbor,Sova,KAY/O,Viper,Neon,vlr
666497_2,DRX,KAY/O,Viper,Sova,Jett,Harbor,vlr
666497_3,DRX,Skye,Astra,Vyse,Raze,Jett,vlr
666498_0,Paper Rex,Jett,Raze,Omen,Skye,Viper,vlr
666498_2,Paper Rex,Sova,Yoru,Vyse,Sage,Omen,vlr
666498_3,Paper Rex,Jett,Omen,Viper,Sova,Neon,vlr
666499_0,Paper Rex,Fade,Jett,Omen,Phoenix,Chamber,vlr
666499_2,Paper Rex,Raze,Skye,Jett,Vyse,Omen,vlr
666499_3,Paper Rex,Yoru,Omen,Sage,Sova,Vyse,vlr
666493_0,Paper Rex,Astra,Jett,Fade,Phoenix,Killjoy,vlr
666493_2,Paper Rex,Jett,Skye,Vyse,Omen,Raze,vlr
666493_3,Paper Rex,Neon,Killjoy,Raze,Brimstone,Breach,vlr
666499_0,Paper Rex,Fade,Jett,Omen,Phoenix,Chamber,vlr
666499_2,Paper Rex,Raze,Skye,Jett,Vyse,Omen,vlr
666499_3,Paper Rex,Yoru,Omen,Sage,Sova,Vyse,vlr
666498_0,Paper Rex,Jett,Raze,Omen,Skye,Viper,vlr
666498_2,Paper Rex,Sova,Yoru,Vyse,Sage,Omen,vlr
666498_3,Paper Rex,Jett,Omen,Viper,Sova,Neon,vlr
666492_0,Sentinels,Jett,Skye,Raze,Omen,Viper,vlr
666492_2,Sentinels,Jett,Sova,Neon,Omen,Viper,vlr
666497_2,DRX,KAY/O,Viper,Sova,Jett,Harbor,vlr
666497_3,DRX,Skye,Astra,Vyse,Raze,Jett,vlr
678776_2,ELEVATE Academy,Astra,Sova,Jett,Viper,Chamber,vlr
678776_2,ELEVATE Academy,Astra,Sova,Jett,Viper,Chamber,vlr
657964_0,EVOPLAY,Fade,Raze,Vyse,Neon,Omen,vlr
657964_2,EVOPLAY,Brimstone,Neon,Raze,Killjoy,Breach,vlr
657965_0,Formulation Gaming,Raze,Fade,Cypher,Omen,Neon,vlr
657966_0,Natus Vincere Junior,Skye,Brimstone,Raze,Viper,Chamber,vlr
657967_0,Team Liquid Academy,Viper,Neon,Omen,Skye,Raze,vlr
657967_2,Team Liquid Academy,Killjoy,Neon,Fade,Phoenix,Astra,vlr
657967_3,Team Liquid Academy,Sova,KAY/O,Neon,Astra,Viper,vlr
657968_0,MIR,Omen,Phoenix,Fade,Vyse,Neon,vlr
657968_3,MIR,Neon,Sova,KAY/O,Astra,Chamber,vlr
657969_0,Team Liquid Academy,Skye,Omen,Raze,Neon,Viper,vlr
657969_2,Team Liquid Academy,Killjoy,Fade,Neon,Phoenix,Astra,vlr
657970_0,Natus Vincere Junior,Sova,Jett,Omen,Neon,Viper,vlr
657971_3,Enterprise Esports,Jett,Phoenix,Cypher,Omen,Sova,vlr
657972_0,Team Liquid Academy,Skye,Neon,Viper,Raze,Omen,vlr
657972_2,Team Liquid Academy,Phoenix,Sova,Omen,Neon,Cypher,vlr
657972_3,Team Liquid Academy,Iso,Gekko,Neon,Viper,Brimstone,vlr
657972_4,Team Liquid Academy,Viper,Vyse,Fade,Omen,Neon,vlr
657973_0,Formulation Gaming,Neon,Raze,Fade,Cypher,Omen,vlr
657974_0,BONK,Neon,Fade,Viper,Cypher,Omen,vlr
657974_2,BONK,Cypher,Omen,Breach,Sova,Neon,vlr
657974_3,BONK,Cypher,Viper,Neon,Skye,Omen,vlr
657975_0,Formulation Gaming,Fade,Omen,Cypher,Neon,Raze,vlr
657975_2,Formulation Gaming,Sova,Astra,Killjoy,Neon,Phoenix,vlr
657976_0,BONK,Neon,Fade,Cypher,Omen,Viper,vlr
657976_2,BONK,Cypher,Viper,Skye,Neon,Omen,vlr
657977_0,Enterprise Esports,Astra,Raze,Neon,Chamber,Skye,vlr
657977_2,Enterprise Esports,Neon,Raze,Vyse,Omen,Fade,vlr
657977_3,Enterprise Esports,Neon,Brimstone,Killjoy,Skye,Raze,vlr
657978_2,Enterprise Esports,Jett,Brimstone,Killjoy,Skye,Raze,vlr
657979_0,Bitfix Gaming,Brimstone,Skye,Neon,Raze,Viper,vlr
657979_2,Bitfix Gaming,Neon,Viper,Phoenix,Omen,Fade,vlr
657979_3,Bitfix Gaming,Phoenix,Neon,Omen,Cypher,Sova,vlr
657980_2,EVOPLAY,Fade,Omen,Vyse,Raze,Neon,vlr
657980_3,EVOPLAY,Phoenix,Neon,Astra,Killjoy,Fade,vlr
657981_0,BONK,Omen,Neon,Skye,Cypher,Viper,vlr
657981_2,BONK,Cypher,Omen,Neon,Fade,Viper,vlr
657981_3,BONK,Cypher,Breach,Neon,Omen,Sova,vlr
657982_0,Bitfix Gaming,Skye,Brimstone,Viper,Neon,Raze,vlr
657982_2,Bitfix Gaming,Neon,Phoenix,Astra,Killjoy,Fade,vlr
657983_0,Team Liquid Academy,Phoenix,Fade,Cypher,Neon,Astra,vlr
657983_2,Team Liquid Academy,Astra,Jett,Viper,Sova,KAY/O,vlr
657984_0,Team Liquid Academy,Sova,Neon,Phoenix,Omen,Cypher,vlr
657984_2,Team Liquid Academy,Fade,Neon,Phoenix,Cypher,Astra,vlr
657984_4,Team Liquid Academy,KAY/O,Sova,Viper,Jett,Astra,vlr
657984_5,Team Liquid Academy,Raze,Viper,Skye,Neon,Omen,vlr
657972_0,Team Liquid Academy,Skye,Neon,Viper,Raze,Omen,vlr
657972_2,Team Liquid Academy,Phoenix,Sova,Omen,Neon,Cypher,vlr
657972_3,Team Liquid Academy,Iso,Gekko,Neon,Viper,Brimstone,vlr
657972_4,Team Liquid Academy,Viper,Vyse,Fade,Omen,Neon,vlr
657984_0,Team Liquid Academy,Sova,Neon,Phoenix,Omen,Cypher,vlr
657984_2,Team Liquid Academy,Fade,Neon,Phoenix,Cypher,Astra,vlr
657984_4,Team Liquid Academy,KAY/O,Sova,Viper,Jett,Astra,vlr
657984_5,Team Liquid Academy,Raze,Viper,Skye,Neon,Omen,vlr
657983_0,Team Liquid Academy,Phoenix,Fade,Cypher,Neon,Astra,vlr
657983_2,Team Liquid Academy,Astra,Jett,Viper,Sova,KAY/O,vlr
657971_3,Enterprise Esports,Jett,Phoenix,Cypher,Omen,Sova,vlr
657978_2,Enterprise Esports,Jett,Brimstone,Killjoy,Skye,Raze,vlr
661105_2,Division One,Phoenix,Chamber,Fade,Astra,Neon,vlr
661106_0,Azure Dragon Gaming,Viper,Sova,Jett,Neon,Omen,vlr
661106_2,Azure Dragon Gaming,Brimstone,Raze,Breach,Cypher,Neon,vlr
661107_2,QoR,Cypher,Sova,Neon,Omen,Breach,vlr
661109_0,M80,Neon,Cypher,Brimstone,KAY/O,Breach,vlr
661109_2,M80,Neon,Fade,Viper,Omen,Vyse,vlr
661112_0,Shopify Rebellion Black,Brimstone,Cypher,Iso,Skye,Neon,vlr
661112_3,Shopify Rebellion Black,Chamber,Skye,Astra,Cypher,Neon,vlr
661112_4,Shopify Rebellion Black,Sova,Astra,Viper,Jett,Neon,vlr
661113_2,Azure Dragon Gaming,Jett,Sova,Viper,Omen,Neon,vlr
661114_3,FlyQuest,Fade,Astra,Phoenix,Neon,Chamber,vlr
661115_2,Division One,Sova,Phoenix,Neon,Omen,Cypher,vlr
661117_0,FlyQuest,Reyna,Viper,Omen,Jett,Sova,vlr
661117_2,FlyQuest,Chamber,Phoenix,Fade,Neon,Astra,vlr
661118_0,Division One,Viper,Astra,Sova,Neon,Jett,vlr
661112_0,Shopify Rebellion Black,Brimstone,Cypher,Iso,Skye,Neon,vlr
661112_3,Shopify Rebellion Black,Chamber,Skye,Astra,Cypher,Neon,vlr
661112_4,Shopify Rebellion Black,Sova,Astra,Viper,Jett,Neon,vlr
661118_0,Division One,Viper,Astra,Sova,Neon,Jett,vlr
661117_0,FlyQuest,Reyna,Viper,Omen,Jett,Sova,vlr
661117_2,FlyQuest,Chamber,Phoenix,Fade,Neon,Astra,vlr
664042_0,Team Spire,Harbor,KAY/O,Jett,Sova,Viper,vlr
664042_2,Team Spire,Raze,Fade,Omen,Viper,Vyse,vlr
664043_0,VillianArc,Omen,Chamber,Neon,Sova,Viper,vlr
664043_2,VillianArc,Sage,Omen,Chamber,Fade,Neon,vlr
664044_0,VillianArc,Chamber,Fade,Neon,Sage,Omen,vlr
664044_2,VillianArc,Chamber,Omen,Sova,Neon,Viper,vlr
664045_0,VillianArc,Sova,Astra,Cypher,Neon,Chamber,vlr
664045_2,VillianArc,Neon,Omen,Chamber,Sage,Fade,vlr
664045_3,VillianArc,Neon,Chamber,Omen,Viper,Sova,vlr
664046_0,Stallions Esports,Omen,Fade,Neon,Viper,Raze,vlr
664046_2,Stallions Esports,Omen,Raze,Neon,Viper,Skye,vlr
664046_3,Stallions Esports,Astra,Cypher,Sova,Phoenix,Jett,vlr
664047_0,Stallions Esports,Raze,Omen,Skye,Neon,Viper,vlr
664047_2,Stallions Esports,Omen,Fade,Neon,Raze,Viper,vlr
664045_0,VillianArc,Sova,Astra,Cypher,Neon,Chamber,vlr
664045_2,VillianArc,Neon,Omen,Chamber,Sage,Fade,vlr
664045_3,VillianArc,Neon,Chamber,Omen,Viper,Sova,vlr
664047_0,Stallions Esports,Raze,Omen,Skye,Neon,Viper,vlr
664047_2,Stallions Esports,Omen,Fade,Neon,Raze,Viper,vlr
664044_0,VillianArc,Chamber,Fade,Neon,Sage,Omen,vlr
664044_2,VillianArc,Chamber,Omen,Sova,Neon,Viper,vlr
664046_0,Stallions Esports,Omen,Fade,Neon,Viper,Raze,vlr
664046_2,Stallions Esports,Omen,Raze,Neon,Viper,Skye,vlr
664046_3,Stallions Esports,Astra,Cypher,Sova,Phoenix,Jett,vlr
664043_0,VillianArc,Omen,Chamber,Neon,Sova,Viper,vlr
664043_2,VillianArc,Sage,Omen,Chamber,Fade,Neon,vlr
664806_0,Ghools Esports,Phoenix,Omen,Viper,Neon,Sova,vlr
664806_2,Ghools Esports,Killjoy,Neon,Phoenix,Omen,Sova,vlr
664806_3,Ghools Esports,Vyse,Neon,Raze,Fade,Omen,vlr
664807_0,Team RA'AD,Sova,Chamber,Neon,Omen,Viper,vlr
664807_2,Team RA'AD,Sova,Breach,Jett,Omen,Cypher,vlr
664807_3,Team RA'AD,Killjoy,Sova,Omen,KAY/O,Jett,vlr
664808_0,Team RA'AD,Viper,Chamber,Sova,Omen,Neon,vlr
664808_2,Team RA'AD,Cypher,Raze,Fade,Neon,Omen,vlr
664809_0,BAAM Esports,Sova,Cypher,Jett,Omen,Breach,vlr
664809_2,BAAM Esports,Raze,Breach,Fade,Viper,Omen,vlr
664810_2,BAAM Esports,Omen,Viper,Raze,Breach,Fade,vlr
664810_3,BAAM Esports,Neon,Viper,Killjoy,Omen,Sova,vlr
664811_0,BAAM Esports,Breach,Viper,Omen,Raze,Fade,vlr
664809_0,BAAM Esports,Sova,Cypher,Jett,Omen,Breach,vlr
664809_2,BAAM Esports,Raze,Breach,Fade,Viper,Omen,vlr
664811_0,BAAM Esports,Breach,Viper,Omen,Raze,Fade,vlr
664810_2,BAAM Esports,Omen,Viper,Raze,Breach,Fade,vlr
664810_3,BAAM Esports,Neon,Viper,Killjoy,Omen,Sova,vlr
664808_0,Team RA'AD,Viper,Chamber,Sova,Omen,Neon,vlr
664808_2,Team RA'AD,Cypher,Raze,Fade,Neon,Omen,vlr
664807_0,Team RA'AD,Sova,Chamber,Neon,Omen,Viper,vlr
664807_2,Team RA'AD,Sova,Breach,Jett,Omen,Cypher,vlr
664807_3,Team RA'AD,Killjoy,Sova,Omen,KAY/O,Jett,vlr
662918_0,SMC Esports,Viper,Sova,Jett,Omen,Neon,vlr
662919_0,CPP Gold,Sova,Omen,Phoenix,Jett,Killjoy,vlr
662920_0,USC Gold,Chamber,Omen,Phoenix,Jett,Skye,vlr
662921_2,USC Gold,Jett,Omen,Killjoy,Sova,Phoenix,vlr
662923_0,SMC Esports,Sova,Jett,Omen,Killjoy,Harbor,vlr
662921_2,USC Gold,Jett,Omen,Killjoy,Sova,Phoenix,vlr
662923_0,SMC Esports,Sova,Jett,Omen,Killjoy,Harbor,vlr
662920_0,USC Gold,Chamber,Omen,Phoenix,Jett,Skye,vlr
662919_0,CPP Gold,Sova,Omen,Phoenix,Jett,Killjoy,vlr
649786_0,Joblife,Raze,Viper,Omen,Neon,Skye,vlr
649786_3,Joblife,Viper,Fade,Omen,Raze,Vyse,vlr
649787_0,F9 EICAR,Viper,Skye,Omen,Neon,Raze,vlr
649787_2,F9 EICAR,Neon,Killjoy,Sova,Omen,Viper,vlr
649787_3,F9 EICAR,Breach,Fade,Neon,Brimstone,Cypher,vlr
649788_0,Mandatory,Omen,Killjoy,Neon,Viper,Sova,vlr
649788_2,Mandatory,Viper,Omen,Neon,Skye,Sage,vlr
649789_2,WIP Esports,Raze,Omen,Fade,Vyse,Viper,vlr
649789_3,WIP Esports,Chamber,Omen,Viper,Raze,Skye,vlr
649790_0,F9 EICAR,Vyse,Fade,Viper,Neon,Omen,vlr
649790_2,F9 EICAR,Viper,Raze,Omen,Neon,Skye,vlr
649791_2,WIP Esports,Breach,Cypher,Fade,Brimstone,Raze,vlr
649791_3,WIP Esports,Sova,Viper,Neon,Jett,Harbor,vlr
649791_4,WIP Esports,Viper,Raze,Fade,Vyse,Omen,vlr
649789_2,WIP Esports,Raze,Omen,Fade,Vyse,Viper,vlr
649789_3,WIP Esports,Chamber,Omen,Viper,Raze,Skye,vlr
649791_2,WIP Esports,Breach,Cypher,Fade,Brimstone,Raze,vlr
649791_3,WIP Esports,Sova,Viper,Neon,Jett,Harbor,vlr
649791_4,WIP Esports,Viper,Raze,Fade,Vyse,Omen,vlr
649790_0,F9 EICAR,Vyse,Fade,Viper,Neon,Omen,vlr
649790_2,F9 EICAR,Viper,Raze,Omen,Neon,Skye,vlr
649788_0,Mandatory,Omen,Killjoy,Neon,Viper,Sova,vlr
649788_2,Mandatory,Viper,Omen,Neon,Skye,Sage,vlr
649787_0,F9 EICAR,Viper,Skye,Omen,Neon,Raze,vlr
649787_2,F9 EICAR,Neon,Killjoy,Sova,Omen,Viper,vlr
649787_3,F9 EICAR,Breach,Fade,Neon,Brimstone,Cypher,vlr
663047_0,HGE Esport,Killjoy,Brimstone,Neon,Breach,Raze,vlr
663047_2,HGE Esport,Astra,Chamber,Phoenix,Sova,Neon,vlr
663048_0,Melilla Titans,Raze,Cypher,Neon,Omen,Fade,vlr
663048_2,Melilla Titans,Sova,Astra,Jett,KAY/O,Viper,vlr
663049_2,Ramboot Club,Sova,Neon,Killjoy,Viper,Omen,vlr
663049_3,Ramboot Club,Omen,Fade,Viper,Vyse,Neon,vlr
663050_0,Falke Esports,Fade,Neon,Omen,Vyse,Viper,vlr
663050_2,Falke Esports,Neon,Raze,Skye,Omen,Viper,vlr
663051_0,KPI Gaming,Sova,Omen,Chamber,Neon,Phoenix,vlr
663052_0,NOVO Esports,Omen,Neon,Breach,Vyse,Fade,vlr
663052_2,NOVO Esports,Sova,Cypher,Neon,Omen,Breach,vlr
663052_3,NOVO Esports,Raze,Fade,Cypher,Viper,Omen,vlr
663053_0,Otakar Esports,Sova,Phoenix,Cypher,Omen,Neon,vlr
663053_2,Otakar Esports,Neon,Vyse,Raze,Omen,Fade,vlr
663053_3,Otakar Esports,Brimstone,Neon,Skye,Phoenix,Cypher,vlr
663054_0,UCAM Esports Club,Astra,Cypher,Neon,Fade,Phoenix,vlr
663054_2,UCAM Esports Club,Viper,Omen,Neon,Fade,Chamber,vlr
663054_3,UCAM Esports Club,Brimstone,Chamber,Skye,Viper,Neon,vlr
663055_0,UCAM Esports Club,Chamber,Brimstone,Viper,Skye,Neon,vlr
663055_2,UCAM Esports Club,Omen,Viper,Vyse,Fade,Neon,vlr
663057_0,Barça eSports,Fade,Omen,Chamber,Viper,Neon,vlr
663057_3,Barça eSports,Neon,Raze,Viper,Skye,Brimstone,vlr
663057_4,Barça eSports,Neon,Viper,Vyse,Fade,Omen,vlr
663058_0,HGE Esport,Raze,Brimstone,Killjoy,Breach,Neon,vlr
663058_2,HGE Esport,Neon,Sova,Chamber,Phoenix,Astra,vlr
663058_3,HGE Esport,Omen,Raze,Viper,Neon,Fade,vlr
663059_0,Melilla Titans,Jett,Omen,Breach,Cypher,Sova,vlr
663059_2,Melilla Titans,Cypher,Raze,Fade,Omen,Neon,vlr
663060_0,HGE Esport,Raze,Brimstone,Neon,Killjoy,Breach,vlr
663060_2,HGE Esport,Astra,Viper,Fade,Neon,Raze,vlr
663060_3,HGE Esport,Neon,Raze,Fade,Omen,Viper,vlr
663061_0,Falke Esports,Fade,Astra,Phoenix,Neon,Cypher,vlr
663061_2,Falke Esports,Viper,Neon,Skye,Raze,Omen,vlr
663062_3,KPI Gaming,Cypher,Sova,Jett,Neon,Omen,vlr
663063_0,Falke Esports,Sova,Omen,Viper,Killjoy,Neon,vlr
663063_2,Falke Esports,Neon,Chamber,Skye,Brimstone,Viper,vlr
663065_2,Otakar Esports,Cypher,Neon,Sova,Omen,Phoenix,vlr
663057_0,Barça eSports,Fade,Omen,Chamber,Viper,Neon,vlr
663057_3,Barça eSports,Neon,Raze,Viper,Skye,Brimstone,vlr
663057_4,Barça eSports,Neon,Viper,Vyse,Fade,Omen,vlr
663065_2,Otakar Esports,Cypher,Neon,Sova,Omen,Phoenix,vlr
663063_0,Falke Esports,Sova,Omen,Viper,Killjoy,Neon,vlr
663063_2,Falke Esports,Neon,Chamber,Skye,Brimstone,Viper,vlr
663062_3,KPI Gaming,Cypher,Sova,Jett,Neon,Omen,vlr
659563_0,Be Good,Sova,Phoenix,Neon,Killjoy,Omen,vlr
659563_2,Be Good,Sage,Skye,Neon,Omen,Raze,vlr
659563_3,Be Good,Jett,Skye,Clove,Brimstone,Neon,vlr
659564_0,La Familia,Viper,Brimstone,Neon,Skye,Raze,vlr
659564_2,La Familia,Raze,Killjoy,Neon,Brimstone,Breach,vlr
659564_3,La Familia,Breach,Sova,Omen,Neon,Killjoy,vlr
659565_0,Nomads,Killjoy,Phoenix,Astra,Fade,Neon,vlr
659565_2,Nomads,Phoenix,Neon,Omen,Cypher,Sova,vlr
659566_0,Hive,Sova,Jett,Neon,Omen,Cypher,vlr
659566_2,Hive,Omen,Fade,Chamber,Jett,Neon,vlr
659567_0,NEVERLAND713,Jett,Omen,Neon,Viper,Skye,vlr
659567_2,NEVERLAND713,Vyse,Fade,Phoenix,Neon,Omen,vlr
659568_0,Kertanegara Esports,Astra,Raze,Neon,Fade,Omen,vlr
659568_2,Kertanegara Esports,Omen,Viper,Raze,Jett,Skye,vlr
659568_3,Kertanegara Esports,Chamber,Killjoy,Astra,Fade,Neon,vlr
659569_0,Alter Ego,Omen,Vyse,Fade,Neon,Raze,vlr
659570_0,Alter Ego,Fade,Neon,Vyse,Omen,Raze,vlr
659570_2,Alter Ego,Vyse,Fade,Neon,Omen,Raze,vlr
659570_3,Alter Ego,Omen,Sova,Viper,Jett,Raze,vlr
659571_0,La Familia,Skye,Chamber,Viper,Brimstone,Neon,vlr
659571_2,La Familia,Cypher,Phoenix,Jett,Sova,Omen,vlr
659572_0,Hive,Skye,Neon,Cypher,Sage,Omen,vlr
659572_2,Hive,Fade,Jett,Astra,Neon,Vyse,vlr
659573_0,La Familia,Sova,Cypher,Jett,Neon,Omen,vlr
659573_2,La Familia,Jett,Viper,Sova,Omen,Neon,vlr
659574_2,Nomads,Skye,Raze,Chamber,Brimstone,Neon,vlr
659575_0,NEVERLAND713,Cypher,Sova,Brimstone,Reyna,Jett,vlr
659575_2,NEVERLAND713,Fade,Vyse,Phoenix,Omen,Neon,vlr
659575_3,NEVERLAND713,Phoenix,Sova,Neon,Cypher,Omen,vlr
659576_0,NEVERLAND713,Phoenix,Cypher,Sova,Omen,Neon,vlr
659576_2,NEVERLAND713,Jett,Brimstone,Sova,Reyna,Cypher,vlr
659576_3,NEVERLAND713,Omen,Vyse,Phoenix,Fade,Neon,vlr
659570_0,Alter Ego,Fade,Neon,Vyse,Omen,Raze,vlr
659570_2,Alter Ego,Vyse,Fade,Neon,Omen,Raze,vlr
659570_3,Alter Ego,Omen,Sova,Viper,Jett,Raze,vlr
659576_0,NEVERLAND713,Phoenix,Cypher,Sova,Omen,Neon,vlr
659576_2,NEVERLAND713,Jett,Brimstone,Sova,Reyna,Cypher,vlr
659576_3,NEVERLAND713,Omen,Vyse,Phoenix,Fade,Neon,vlr
659575_0,NEVERLAND713,Cypher,Sova,Brimstone,Reyna,Jett,vlr
659575_2,NEVERLAND713,Fade,Vyse,Phoenix,Omen,Neon,vlr
659575_3,NEVERLAND713,Phoenix,Sova,Neon,Cypher,Omen,vlr
659569_0,Alter Ego,Omen,Vyse,Fade,Neon,Raze,vlr
659574_2,Nomads,Skye,Raze,Chamber,Brimstone,Neon,vlr
660485_0,Team NKT,Brimstone,Viper,Neon,Skye,Deadlock,vlr
660485_2,Team NKT,Neon,Omen,Skye,Viper,Raze,vlr
660485_3,Team NKT,Phoenix,Omen,Sova,Cypher,Neon,vlr
660486_0,XOXO-01,Fade,Vyse,Phoenix,Neon,Brimstone,vlr
660486_2,XOXO-01,Fade,Omen,Neon,Raze,Viper,vlr
660487_2,555,Omen,Raze,Neon,Fade,Vyse,vlr
660489_0,Sharper Esports,Fade,Raze,Vyse,Brimstone,Deadlock,vlr
660489_2,Sharper Esports,Skye,Viper,Deadlock,Omen,Neon,vlr
660490_0,XGOD,Omen,Jett,Sova,Neon,Viper,vlr
660491_0,555,Omen,Neon,Viper,Raze,Skye,vlr
660491_2,555,Killjoy,Phoenix,Astra,Fade,Neon,vlr
